county,business_id,business_name,review_count,rating,transaction_forms,url,state,popularity
Plumas County,0XQfSzGTH9alw0aNnmvCrw,Burger Depot,77,4.5,,https://www.yelp.com/biz/burger-depot-chester?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.852033970627005
Plumas County,unV5__KfHdMwUAby9A5Bzw,Lucky Chinese Express,6,4.0,,https://www.yelp.com/biz/lucky-chinese-express-portola?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8424224834116387
Plumas County,WQKaevuLBJrxVtwCbZVKyA,Portola Frosty,26,3.0,,https://www.yelp.com/biz/portola-frosty-portola?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8380046167277575
Plumas County,Ujo1E626jMYFZeIM22ox-A,Graeagle Mountain Frostee,59,3.0,,https://www.yelp.com/biz/graeagle-mountain-frostee-graeagle?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.83262966000239
Plumas County,0V-Ml_cREzk1suyvFTjXIg,Moon's Restaurant,94,4.0,,https://www.yelp.com/biz/moons-restaurant-quincy?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8451072503932022
Plumas County,hSL9HL2XXo9Dk1Vv9pt_MA,Subway,8,3.0,,https://www.yelp.com/biz/subway-quincy-27?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.840936411305231
Plumas County,UOnAgFa9hOddPgW_enhxzA,Frosty Mill,79,3.5,,https://www.yelp.com/biz/frosty-mill-susanville?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8370108650647863
Plumas County,8g-c8n4zlaiN6TXbOYQhGQ,Lassen Ale Works Boardroom,51,4.5,,https://www.yelp.com/biz/lassen-ale-works-boardroom-susanville-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8487267235198797
Plumas County,kSvlX72JcakMsWUWge4_Wg,Bread & Butter,112,4.5,,https://www.yelp.com/biz/bread-and-butter-blairsden-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.856486034040444
Plumas County,iMGwkZYi1Ww5qrfqkrqoew,Burger King,13,2.5,,https://www.yelp.com/biz/burger-king-susanville?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8388650136731313
Plumas County,SqaPJqNPzPMj0s7DnqR4Lw,Subway,9,2.5,,https://www.yelp.com/biz/subway-portola-4?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.839903295963688
Plumas County,AcvRZ7SCcgw9PzfnB1ptvA,Jack in the Box,19,2.0,,https://www.yelp.com/biz/jack-in-the-box-susanville?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.83547042141115
Plumas County,YBABCtAJFzz2GtgVlYloDQ,Chilcoot Frosty,26,4.5,,https://www.yelp.com/biz/chilcoot-frosty-chilcoot?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8455466782245664
Plumas County,t1vMrXlD5T0pGGLmOZ-tVw,Panda Express,36,2.0,,https://www.yelp.com/biz/panda-express-susanville-3?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.829413939042363
Plumas County,qEILjnZDBnt2HLc5llpG4w,Taco Bell,50,1.5,,https://www.yelp.com/biz/taco-bell-susanville?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8195915928741857
Plumas County,bGH5fWBxOCqM9FmA5rmvPQ,McDonald's,46,2.0,,https://www.yelp.com/biz/mcdonalds-susanville?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8258513023548413
Plumas County,LrpB0FJEeDHCk3k1hxZIPQ,KFC,27,2.0,pickup,https://www.yelp.com/biz/kfc-susanville?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8326203120611324
Plumas County,c5MunX9diDzyTZFB_s_U7A,Pine Shack Frosty,65,4.0,,https://www.yelp.com/biz/pine-shack-frosty-chester?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8442224976379142
Plumas County,oq3AjNFNGL_pm8Ho8w1Lpw,Pizza Factory,68,3.0,,https://www.yelp.com/biz/pizza-factory-susanville?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.831163762713653
Riverside County,jhZ0V4GIbSb3QN_GI5DIRw,The Heyday,61,5.0,delivery,https://www.yelp.com/biz/the-heyday-palm-springs?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.855897020500894
Riverside County,Mn6SmRaFYGTmatZbSGoZwA,In-N-Out Burger,244,4.0,,https://www.yelp.com/biz/in-n-out-burger-indio-3?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.84968355774814
Riverside County,r162tQJ3SfZ1y0UkKk0ZGg,Andy's #4 Burgers,259,4.0,"pickup, delivery",https://www.yelp.com/biz/andys-4-burgers-indio-3?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.850141188483634
Riverside County,MvzP-nSs1xctQQW0lQ33Tg,Carlee's Place,361,4.0,,https://www.yelp.com/biz/carlees-place-borrego-springs-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8532530774849914
Riverside County,IPrUxqgUpfFUBG5yBBCQbg,In-N-Out Burger,284,4.0,,https://www.yelp.com/biz/in-n-out-burger-thousand-palms?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8509039063761232
Riverside County,LncfoGGDXRLmfiRJja__9g,Chelo's Burgers,74,4.5,delivery,https://www.yelp.com/biz/chelos-burgers-indio?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.851652365191568
Riverside County,JgJ-qnrwX0IEogyASF1W6Q,Krispy Krunchy Fried Chicken,27,4.5,"pickup, delivery",https://www.yelp.com/biz/krispy-krunchy-fried-chicken-indio?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.845673880036379
Riverside County,gJehY4Yiqxi-sjES8iQhvA,Juan Pollo,36,4.5,delivery,https://www.yelp.com/biz/juan-pollo-coachella?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.846818696342692
Riverside County,nfWaPpRRqlbLhTw9IqnSYQ,Del Taco,30,3.0,,https://www.yelp.com/biz/del-taco-mecca?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.837353106821652
Riverside County,JkHjZ3bPBQuUBlpNmdqe5A,JC’s Burger and Grill,28,4.0,delivery,https://www.yelp.com/biz/jc-s-burger-and-grill-coachella?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8430936751570295
Riverside County,gcsBzMJ1Qu0n3V0whbPMjQ,Burger Box,99,4.0,delivery,https://www.yelp.com/biz/burger-box-indio?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8452597939717
Riverside County,Xt4qOaWpLxWiSW82dSxq-A,Farmer Boys,172,4.0,,https://www.yelp.com/biz/farmer-boys-indio?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.84748693021777
Riverside County,V5fLtxOnE79aKbtDDnQqhw,Los Jilbertos,132,3.5,,https://www.yelp.com/biz/los-jilbertos-borrego-springs?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.833503092902879
Riverside County,Xefw0xL-OM-4WSjIkPDrvQ,In-N-Out Burger,72,4.0,,https://www.yelp.com/biz/in-n-out-burger-la-quinta-4?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.844436058647811
Riverside County,bBo3tvY1HVmuHRHVfap8LQ,Popeyes Louisiana Kitchen,26,3.5,delivery,https://www.yelp.com/biz/popeyes-louisiana-kitchen-coachella?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.840518637226694
Riverside County,TKK3SbdPGlUmnRO56kpEiQ,Carmelita's Mexican Grill and Cantina,224,3.5,,https://www.yelp.com/biz/carmelitas-mexican-grill-and-cantina-borrego-springs?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8274141299048505
Riverside County,FCJiZ5q3Pehhvvtt5Xw4Hg,TKB Bakery & Deli,3142,5.0,"pickup, delivery",https://www.yelp.com/biz/tkb-bakery-and-deli-indio-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,4.54571723181924
Riverside County,IAy_N-MrfxqSunhfaMHW_g,Mexican Street Tacos,93,4.0,,https://www.yelp.com/biz/mexican-street-tacos-twentynine-palms-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8450767416775027
Riverside County,oS-QY8h0ZoaBg3vuUlFIZw,Charley's Philly Steaks,5,4.0,"pickup, delivery",https://www.yelp.com/biz/charleys-philly-steaks-palm-desert?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.842391974695939
Riverside County,w3Ved6NwKdV5kN5TFdOFsQ,Carl's Jr,19,2.0,,https://www.yelp.com/biz/carls-jr-coachella?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.83547042141115
Sacramento County,9GhIDT1D_8-0ZxKDIB2WpA,Shake Shack,257,3.0,delivery,https://www.yelp.com/biz/shake-shack-sacramento?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.800379919650185
Sacramento County,k8w9RBmFpsI1qyxSVkRw_w,Chick-fil-A,467,4.0,delivery,https://www.yelp.com/biz/chick-fil-a-elk-grove?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.856487001349148
Sacramento County,isQFIemCOS3zSWALJUmxvw,Dairy Queen,75,2.5,delivery,https://www.yelp.com/biz/dairy-queen-sacramento?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.822771638169499
Sacramento County,4FU6qwQu04NgihsX5Gx5rw,In-N-Out Burger,378,4.0,,https://www.yelp.com/biz/in-n-out-burger-elk-grove?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8537717256518844
Sacramento County,YnEWE6qJIPCm5s8z5DDzbQ,Nash & Tender Lodi,31,4.5,,https://www.yelp.com/biz/nash-and-tender-lodi-lodi?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8461826872836293
Sacramento County,vY237Oj5dwh2Xrjke3oL1Q,The Angry Bird,483,4.5,delivery,https://www.yelp.com/biz/the-angry-bird-citrus-heights?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.90367790622289
Sacramento County,Y2h9BFGHflee2H6bhsJChw,Burger Patch,619,4.5,"pickup, delivery",https://www.yelp.com/biz/burger-patch-sacramento-5?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.920977352629393
Sacramento County,Ms2YJxgXpiYm1AxrZqSVog,Burgers and Brew,2880,4.0,delivery,https://www.yelp.com/biz/burgers-and-brew-sacramento?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.9301045323322485
Sacramento County,kto5VuCnXG5hmht8p_ftpg,Flames  eat•drink•chill,60,4.5,,https://www.yelp.com/biz/flames-eat-drink-chill-galt-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8498715398261925
Sacramento County,85lej1Hx5kwPMGMbvfN0Zw,Taco Bell Cantina,59,3.5,,https://www.yelp.com/biz/taco-bell-cantina-sacramento-3?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8383345526730532
Sacramento County,Fgn13-nVtR6AJItMjc-THg,Jollibee,221,3.0,delivery,https://www.yelp.com/biz/jollibee-sacramento-6?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.806243508805131
Sacramento County,yE3tnEWzVYdsPFxycNyF_A,The Habit Burger Grill,501,4.0,delivery,https://www.yelp.com/biz/the-habit-burger-grill-elk-grove?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8575242976829336
Sacramento County,J3o9_kHLCxct50NrK2pf8w,The Cheesecake Factory,1570,3.5,,https://www.yelp.com/biz/the-cheesecake-factory-sacramento?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.7383299538684787
Sacramento County,VOUdTlVHhkHSZKMg4ohg4w,Tako Korean BBQ,1330,4.0,delivery,https://www.yelp.com/biz/tako-korean-bbq-sacramento?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8828160229978903
Sacramento County,YXGHxgoi73vqgMRjpIGdvg,Chick-fil-A,160,3.5,delivery,https://www.yelp.com/biz/chick-fil-a-sacramento-8?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.831649930251305
Sacramento County,kRqNYEPj-yCzgp3_1WwoyQ,Halal Fried Chicken,31,4.0,"pickup, delivery",https://www.yelp.com/biz/halal-fried-chicken-sacramento?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.843185201304128
Sacramento County,yeA6FCRVXRTvf0HLd04CJw,Krispy Krunchy Chicken,26,4.5,,https://www.yelp.com/biz/krispy-krunchy-chicken-west-sacramento?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8455466782245664
Sacramento County,dEk9JIf9eHPCOKAMffs9Og,California Fish Grill,380,4.0,delivery,https://www.yelp.com/biz/california-fish-grill-sacramento-3?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8538327430832835
Sacramento County,0lYeFLsz0-LFNet3lYyO5w,Popeyes Louisiana Kitchen,190,1.5,,https://www.yelp.com/biz/popeyes-louisiana-kitchen-elk-grove?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.756177645793072
Sacramento County,Zv-4knA0xpHZ3Uic9wx6wQ,L&L Hawaiian Barbecue,218,3.5,"pickup, delivery",https://www.yelp.com/biz/l-and-l-hawaiian-barbecue-sacramento-8?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8278112361873307
San Benito County,3g15XjMFkxITq8-xNSBngg,Wayback Burgers,237,4.0,,https://www.yelp.com/biz/wayback-burgers-firebaugh?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.849469996738243
San Benito County,VQ9PNS25T5zpkZcMw2AEEg,Town Burger,55,4.5,,https://www.yelp.com/biz/town-burger-greenfield?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8492355307671295
San Benito County,fc4ck3Xf-S_t49VKwTEysg,In-N-Out Burger,198,4.5,,https://www.yelp.com/biz/in-n-out-burger-santa-nella?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.867425389856321
San Benito County,CsR5JcLC9-zNIacSx_KomA,McDonald's,105,2.0,,https://www.yelp.com/biz/mcdonalds-firebaugh?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8048317458984635
San Benito County,RopqH6BdG34fZbyXjUULZg,Taqueria Pacheco,111,4.5,,https://www.yelp.com/biz/taqueria-pacheco-soledad?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8563588322286315
San Benito County,BnPVmZgnlv-hER-lhcGkkg,Baja Fresh,2,3.0,,https://www.yelp.com/biz/baja-fresh-firebaugh-2?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8419136761643884
San Benito County,GCB6HkXqQS9XtjPsXmYMbg,Carl's Jr,3,2.0,,https://www.yelp.com/biz/carls-jr-greenfield?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8411706401111845
San Benito County,SXxiImMIkgB-VZrPHavbsw,Burger Queen,73,3.5,,https://www.yelp.com/biz/burger-queen-gonzales?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.837407971347267
San Benito County,WDpQTCxih999jGWrZF-9pw,McDonald's,17,3.0,,https://www.yelp.com/biz/mcdonalds-greenfield-9?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.839470514016494
San Benito County,E3M0RnQT3Ut8o2AcxzH_Dw,McDonald's,33,3.0,,https://www.yelp.com/biz/mcdonalds-gonzales-4?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8368644743920735
San Benito County,EhEktQrm3xLliJHKYu3yUA,Taqueria Las Fuentes,58,4.5,,https://www.yelp.com/biz/taqueria-las-fuentes-greenfield?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8496171362025673
San Benito County,GUd1CEG8XYMjgSvyJhw6qQ,Carl's Jr,41,3.0,,https://www.yelp.com/biz/carls-jr-king-city?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8355614545798633
San Benito County,0oxptvRN5SNn_7nzOPDCcw,Burger Factory,83,4.0,,https://www.yelp.com/biz/burger-factory-hollister?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.844771654520507
San Benito County,rb5YiVhQWAqd1HmVUS9rBg,Smashburger,27,3.0,"delivery, pickup",https://www.yelp.com/biz/smashburger-hollister?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8378417392512314
San Benito County,Vh8LEPTV1ZHPnQcEhzWIsA,Linda Taqueria,147,4.0,,https://www.yelp.com/biz/linda-taqueria-gonzales?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.84672421232528
San Benito County,axfcv8m9PYFrqSLTJDsfDQ,Tacos La Bonita - Los Mejores Antojitos,171,4.5,,https://www.yelp.com/biz/tacos-la-bonita-los-mejores-antojitos-los-banos?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8639909409373825
San Benito County,1irwzl5_AHn3mOo1Ky60aw,Carl's Jr,36,2.0,,https://www.yelp.com/biz/carls-jr-soledad?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.829413939042363
San Benito County,zl-FzvrzcZP_JMEeGQkuvQ,In-N-Out Burger,244,4.0,,https://www.yelp.com/biz/in-n-out-burger-salinas?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.84968355774814
San Benito County,6nrWs7GvnQRUtXL9awPDsA,Taco Bell,20,2.5,,https://www.yelp.com/biz/taco-bell-gonzales-5?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8370480196646564
San Benito County,Y5SjdnrxHtilWW7inRANqQ,Burger King,45,2.0,,https://www.yelp.com/biz/burger-king-greenfield-4?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.8262075660235935
San Bernardino County,eAxn0XzzDI9vIPp95NdAcw,Ludlow Cafe,183,3.5,,https://www.yelp.com/biz/ludlow-cafe-ludlow?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.830127689501798
San Bernardino County,MYjjHfQDtnxXWaW0-qWHVg,Los Dos Toritos,348,4.5,,https://www.yelp.com/biz/los-dos-toritos-baker?adjust_creative=XVri7z5Gv4EHkTEtwSODpg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVri7z5Gv4EHkTEtwSODpg,CA,3.886505661628199
